length
49.0
43.0
23.0
25.0
21.0
126.0
27.0
36.0
13.0
21.0
14.0
12.0
41.0
28.0
100.0
10.0
35.0
5.0
30.0
46.0
22.0
26.0
13.0
31.0
25.0
41.0
42.0
82.0
26.0
62.0
41.0
8.0
20.0
41.0
78.0
29.0
20.0
38.0
27.0
90.0
51.0
21.0
23.0
96.0
40.0
46.0
39.0
30.0
29.0
67.0
58.0
67.0
42.0
29.0
13.0
36.0
37.0
50.0
24.0
13.0
95.0
22.0
14.0
0.0
42.0
26.0
42.0
7.0
7.0
21.0
40.0
58.0
16.0
19.0
29.0
24.0
30.0
15.0
11.0
58.0
78.0
22.0
44.0
24.0
19.0
9.0
30.0
124.0
24.0
27.0
16.0
30.0
26.0
25.0
127.0
48.0
21.0
29.0
28.0
68.0
13.0
39.0
30.0
64.0
80.0
37.0
51.0
57.0
66.0
62.0
108.0
49.0
64.0
89.0
61.0
31.0
79.0
13.0
21.0
26.0
16.0
22.0
50.0
37.0
27.0
85.0
107.0
43.0
12.0
22.0
100.0
18.0
16.0
1.0
16.0
28.0
13.0
85.0
36.0
78.0
23.0
26.0
24.0
53.0
41.0
110.0
57.0
20.0
23.0
23.0
17.0
70.0
42.0
56.0
85.0
9.0
32.0
15.0
44.0
66.0
18.0
98.0
52.0
41.0
22.0
35.0
18.0
32.0
30.0
45.0
34.0
43.0
62.0
63.0
37.0
9.0
55.0
40.0
64.0
22.0
28.0
34.0
32.0
30.0
39.0
52.0
33.0
39.0
51.0
24.0
31.0
97.0
79.0
53.0
7.0
53.0
31.0
38.0
84.0
38.0
64.0
19.0
31.0
12.0
81.0
26.0
37.0
62.0
24.0
14.0
27.0
23.0
40.0
47.0
34.0
77.0
22.0
55.0
100.0
28.0
28.0
61.0
19.0
50.0
4.0
25.0
27.0
11.0
46.0
83.0
17.0
35.0
77.0
120.0
29.0
30.0
25.0
75.0
32.0
8.0
11.0
39.0
22.0
17.0
75.0
54.0
75.0
36.0
105.0
32.0
29.0
24.0
88.0
29.0
24.0
39.0
35.0
35.0
40.0
43.0
30.0
44.0
86.0
64.0
11.0
13.0
67.0
56.0
37.0
19.0
41.0
24.0
26.0
23.0
14.0
10.0
46.0
40.0
53.0
30.0
37.0
32.0
14.0
26.0
17.0
29.0
23.0
4.0
28.0
39.0
38.0
21.0
54.0
41.0
60.0
42.0
17.0
3.0
40.0
15.0
53.0
21.0
27.0
26.0
41.0
56.0
50.0
56.0
30.0
28.0
100.0
28.0
59.0
15.0
38.0
17.0
37.0
42.0
18.0
24.0
36.0
46.0
61.0
39.0
17.0
17.0
24.0
23.0
20.0
38.0
24.0
44.0
58.0
5.0
126.0
97.0
51.0
44.0
33.0
25.0
96.0
20.0
79.0
79.0
74.0
12.0
29.0
37.0
18.0
37.0
42.0
53.0
35.0
46.0
25.0
26.0
24.0
34.0
29.0
74.0
40.0
23.0
33.0
51.0
23.0
16.0
33.0
17.0
31.0
58.0
42.0
31.0
17.0
22.0
49.0
50.0
22.0
62.0
42.0
23.0
32.0
20.0
51.0
85.0
63.0
11.0
55.0
13.0
70.0
73.0
8.0
14.0
67.0
23.0
40.0
68.0
133.0
49.0
79.0
23.0
29.0
51.0
58.0
35.0
24.0
43.0
28.0
84.0
21.0
43.0
45.0
94.0
22.0
17.0
33.0
25.0
33.0
29.0
44.0
42.0
2.0
23.0
32.0
20.0
32.0
18.0
53.0
18.0
43.0
35.0
64.0
98.0
53.0
60.0
11.0
9.0
19.0
10.0
70.0
53.0
94.0
90.0
70.0
17.0
34.0
37.0
35.0
45.0
10.0
75.0
113.0
36.0
26.0
41.0
26.0
52.0
24.0
24.0
21.0
20.0
33.0
61.0
107.0
5.0
85.0
63.0
48.0
65.0
46.0
3.0
41.0
41.0
9.0
40.0
42.0
50.0
31.0
19.0
26.0
33.0
74.0
65.0
18.0
31.0
23.0
22.0
38.0
9.0
15.0
25.0
17.0
49.0
48.0
57.0
35.0
52.0
21.0
11.0
12.0
38.0
82.0
18.0
82.0
9.0
35.0
44.0
18.0
20.0
39.0
9.0
29.0
67.0
9.0
26.0
22.0
26.0
146.0
28.0
21.0
14.0
21.0
18.0
66.0
13.0
35.0
60.0
41.0
47.0
29.0
21.0
59.0
98.0
88.0
7.0
51.0
79.0
22.0
38.0
66.0
31.0
44.0
199.0
22.0
16.0
7.0
24.0
28.0
19.0
38.0
9.0
23.0
92.0
52.0
13.0
16.0
43.0
42.0
38.0
60.0
31.0
18.0
20.0
30.0
50.0
56.0
32.0
87.0
2.0
39.0
12.0
25.0
73.0
55.0
68.0
23.0
36.0
48.0
60.0
10.0
59.0
32.0
12.0
18.0
43.0
49.0
11.0
38.0
37.0
57.0
52.0
22.0
40.0
104.0
19.0
56.0
47.0
14.0
22.0
9.0
10.0
22.0
11.0
13.0
48.0
49.0
49.0
90.0
44.0
27.0
36.0
28.0
22.0
17.0
20.0
118.0
89.0
24.0
49.0
57.0
21.0
23.0
28.0
51.0
25.0
84.0
23.0
13.0
58.0
17.0
13.0
63.0
35.0
26.0
13.0
55.0
9.0
97.0
32.0
40.0
22.0
30.0
67.0
11.0
17.0
76.0
58.0
34.0
53.0
9.0
62.0
16.0
38.0
43.0
21.0
36.0
100.0
27.0
43.0
18.0
14.0
40.0
21.0
24.0
15.0
47.0
48.0
10.0
14.0
36.0
23.0
72.0
5.0
26.0
74.0
28.0
37.0
64.0
26.0
37.0
33.0
66.0
22.0
14.0
25.0
66.0
65.0
51.0
15.0
29.0
84.0
35.0
72.0
24.0
74.0
70.0
73.0
81.0
29.0
5.0
53.0
45.0
38.0
30.0
40.0
25.0
28.0
68.0
56.0
81.0
28.0
27.0
88.0
34.0
77.0
13.0
23.0
9.0
13.0
32.0
30.0
26.0
25.0
25.0
16.0
85.0
19.0
36.0
18.0
33.0
46.0
22.0
30.0
26.0
39.0
18.0
46.0
34.0
21.0
123.0
55.0
58.0
15.0
32.0
57.0
29.0
10.0
19.0
42.0
151.0
36.0
57.0
16.0
82.0
108.0
56.0
18.0
36.0
29.0
23.0
25.0
108.0
50.0
115.0
26.0
20.0
33.0
39.0
20.0
21.0
31.0
20.0
58.0
38.0
83.0
13.0
20.0
46.0
22.0
34.0
86.0
35.0
32.0
71.0
29.0
33.0
30.0
18.0
33.0
110.0
20.0
67.0
18.0
26.0
14.0
21.0
16.0
8.0
108.0
69.0
43.0
20.0
32.0
65.0
17.0
24.0
15.0
36.0
8.0
45.0
54.0
71.0
27.0
12.0
18.0
27.0
18.0
39.0
30.0
10.0
40.0
137.0
50.0
107.0
101.0
45.0
33.0
11.0
43.0
76.0
12.0
58.0
23.0
13.0
22.0
31.0
74.0
23.0
64.0
26.0
70.0
63.0
34.0
8.0
22.0
100.0
10.0
56.0
34.0
43.0
92.0
16.0
36.0
20.0
23.0
49.0
36.0
50.0
81.0
25.0
98.0
25.0
36.0
36.0
35.0
117.0
88.0
34.0
35.0
39.0
33.0
148.0
59.0
71.0
30.0
122.0
18.0
13.0
8.0
16.0
85.0
77.0
26.0
39.0
26.0
49.0
27.0
33.0
53.0
58.0
26.0
9.0
47.0
32.0
22.0
64.0
111.0
111.0
90.0
17.0
26.0
23.0
148.0
22.0
36.0
25.0
42.0
14.0
9.0
39.0
23.0
9.0
5.0
41.0
39.0
19.0
21.0
25.0
130.0
20.0
32.0
43.0
44.0
44.0
94.0
67.0
89.0
27.0
135.0
88.0
12.0
80.0
62.0
36.0
18.0
26.0
52.0
34.0
33.0
31.0
74.0
28.0
11.0
16.0
87.0
17.0
38.0
84.0
16.0
48.0
132.0
26.0
13.0
42.0
33.0
13.0
25.0
22.0
29.0
59.0
43.0
25.0
20.0
30.0
38.0
150.0
32.0
53.0
23.0
32.0
140.0
38.0
46.0
28.0
39.0
19.0
31.0
44.0
26.0
13.0
18.0
14.0
20.0
78.0
37.0
28.0
46.0
26.0
20.0
31.0
66.0
16.0
14.0
36.0
69.0
22.0
14.0
208.0
59.0
30.0
28.0
30.0
28.0
26.0
16.0
42.0
86.0
20.0
24.0
29.0
53.0
72.0
144.0
57.0
41.0
81.0
66.0
61.0
32.0
111.0
28.0
16.0
32.0
57.0
123.0
54.0
2.0
59.0
13.0
29.0
72.0
134.0
96.0
96.0
16.0
53.0
19.0
115.0
28.0
13.0
25.0
20.0
97.0
41.0
75.0
77.0
59.0
53.0
55.0
12.0
25.0
101.0
8.0
84.0
23.0
31.0
28.0
43.0
31.0
12.0
17.0
57.0
45.0
91.0
43.0
163.0
31.0
29.0
99.0
50.0
54.0
42.0
27.0
42.0
62.0
27.0
46.0
23.0
14.0
37.0
72.0
42.0
14.0
27.0
28.0
78.0
13.0
34.0
37.0
68.0
42.0
30.0
19.0
26.0
6.0
83.0
73.0
49.0
11.0
105.0
18.0
69.0
21.0
21.0
31.0
24.0
44.0
7.0
64.0
11.0
28.0
201.0
17.0
7.0
83.0
25.0
29.0
8.0
48.0
17.0
49.0
48.0
59.0
28.0
24.0
49.0
36.0
15.0
15.0
35.0
50.0
29.0
8.0
20.0
23.0
18.0
8.0
26.0
55.0
59.0
106.0
16.0
43.0
35.0
52.0
9.0
28.0
11.0
31.0
36.0
31.0
15.0
25.0
27.0
42.0
98.0
40.0
51.0
39.0
97.0
80.0
20.0
9.0
30.0
29.0
45.0
96.0
27.0
13.0
11.0
60.0
109.0
27.0
55.0
116.0
82.0
25.0
47.0
33.0
69.0
38.0
30.0
38.0
40.0
48.0
29.0
26.0
52.0
101.0
18.0
43.0
73.0
8.0
11.0
77.0
42.0
156.0
66.0
41.0
73.0
22.0
14.0
63.0
147.0
30.0
34.0
10.0
49.0
16.0
80.0
45.0
18.0
36.0
18.0
30.0
42.0
77.0
22.0
80.0
42.0
9.0
47.0
39.0
45.0
14.0
97.0
55.0
38.0
37.0
26.0
27.0
84.0
8.0
85.0
40.0
9.0
47.0
71.0
41.0
61.0
37.0
95.0
90.0
95.0
71.0
41.0
8.0
21.0
20.0
25.0
47.0
29.0
25.0
75.0
132.0
30.0
20.0
20.0
25.0
61.0
70.0
22.0
3.0
45.0
9.0
19.0
33.0
17.0
10.0
14.0
48.0
32.0
17.0
17.0
36.0
75.0
18.0
108.0
39.0
60.0
29.0
23.0
63.0
14.0
29.0
24.0
18.0
19.0
37.0
27.0
66.0
10.0
17.0
24.0
13.0
14.0
26.0
40.0
38.0
43.0
61.0
53.0
79.0
6.0
32.0
63.0
17.0
23.0
58.0
71.0
22.0
39.0
14.0
50.0
78.0
48.0
87.0
56.0
26.0
22.0
2.0
69.0
9.0
24.0
91.0
65.0
32.0
18.0
18.0
86.0
24.0
72.0
20.0
53.0
60.0
75.0
45.0
30.0
18.0
34.0
64.0
48.0
7.0
63.0
41.0
7.0
33.0
19.0
131.0
34.0
129.0
90.0
75.0
30.0
32.0
61.0
60.0
53.0
22.0
27.0
22.0
13.0
10.0
76.0
52.0
41.0
36.0
53.0
20.0
16.0
36.0
70.0
58.0
123.0
28.0
0.0
29.0
56.0
22.0
47.0
44.0
27.0
33.0
54.0
33.0
15.0
45.0
85.0
43.0
49.0
82.0
36.0
42.0
93.0
17.0
32.0
26.0
31.0
13.0
53.0
12.0
28.0
19.0
3.0
26.0
38.0
31.0
40.0
31.0
43.0
46.0
39.0
25.0
113.0
198.0
25.0
30.0
31.0
70.0
30.0
45.0
50.0
28.0
17.0
140.0
23.0
29.0
10.0
75.0
44.0
31.0
22.0
65.0
65.0
24.0
34.0
23.0
23.0
45.0
44.0
50.0
33.0
50.0
73.0
17.0
17.0
39.0
26.0
41.0
11.0
46.0
9.0
26.0
7.0
14.0
22.0
31.0
89.0
25.0
16.0
91.0
9.0
62.0
41.0
40.0
12.0
57.0
77.0
30.0
26.0
16.0
8.0
63.0
17.0
90.0
23.0
17.0
30.0
61.0
49.0
47.0
81.0
129.0
76.0
63.0
121.0
27.0
29.0
71.0
100.0
138.0
104.0
5.0
15.0
51.0
24.0
29.0
78.0
21.0
27.0
76.0
23.0
57.0
20.0
55.0
20.0
86.0
26.0
39.0
31.0
13.0
10.0
66.0
136.0
26.0
45.0
21.0
11.0
36.0
64.0
39.0
10.0
24.0
20.0
86.0
62.0
64.0
21.0
45.0
28.0
85.0
79.0
65.0
31.0
17.0
46.0
14.0
45.0
30.0
25.0
32.0
13.0
40.0
77.0
16.0
47.0
36.0
33.0
71.0
31.0
12.0
28.0
17.0
33.0
20.0
38.0
21.0
60.0
38.0
35.0
7.0
60.0
14.0
23.0
114.0
69.0
41.0
30.0
102.0
20.0
37.0
15.0
50.0
30.0
13.0
27.0
167.0
44.0
27.0
20.0
29.0
13.0
24.0
40.0
68.0
55.0
31.0
60.0
18.0
22.0
72.0
36.0
57.0
23.0
40.0
14.0
7.0
34.0
61.0
113.0
46.0
54.0
30.0
11.0
19.0
14.0
52.0
92.0
41.0
47.0
77.0
29.0
12.0
12.0
16.0
27.0
76.0
63.0
77.0
30.0
19.0
7.0
60.0
82.0
96.0
18.0
38.0
32.0
9.0
34.0
22.0
23.0
89.0
72.0
22.0
19.0
92.0
67.0
39.0
14.0
33.0
60.0
140.0
43.0
63.0
61.0
43.0
62.0
46.0
41.0
13.0
81.0
22.0
21.0
48.0
7.0
63.0
30.0
112.0
88.0
35.0
17.0
37.0
73.0
114.0
21.0
32.0
6.0
67.0
40.0
57.0
30.0
19.0
74.0
31.0
24.0
85.0
47.0
28.0
25.0
20.0
36.0
59.0
45.0
29.0
20.0
75.0
24.0
21.0
10.0
63.0
57.0
24.0
11.0
35.0
44.0
69.0
33.0
29.0
32.0
21.0
16.0
33.0
39.0
41.0
26.0
23.0
118.0
39.0
16.0
84.0
65.0
26.0
16.0
28.0
79.0
91.0
5.0
11.0
16.0
13.0
5.0
50.0
6.0
44.0
65.0
37.0
128.0
22.0
31.0
132.0
49.0
14.0
28.0
80.0
16.0
87.0
170.0
32.0
97.0
92.0
110.0
22.0
7.0
33.0
59.0
44.0
42.0
42.0
79.0
48.0
31.0
24.0
90.0
172.0
4.0
8.0
30.0
15.0
21.0
30.0
21.0
29.0
55.0
30.0
126.0
95.0
45.0
53.0
81.0
109.0
36.0
80.0
30.0
12.0
99.0
23.0
19.0
29.0
34.0
22.0
19.0
41.0
73.0
26.0
21.0
24.0
47.0
59.0
61.0
31.0
57.0
75.0
9.0
20.0
57.0
15.0
31.0
23.0
43.0
92.0
44.0
67.0
26.0
12.0
7.0
14.0
30.0
75.0
46.0
78.0
18.0
38.0
12.0
40.0
32.0
45.0
29.0
29.0
52.0
51.0
47.0
95.0
22.0
42.0
19.0
10.0
31.0
50.0
25.0
31.0
245.0
66.0
17.0
68.0
52.0
18.0
28.0
80.0
25.0
28.0
18.0
31.0
14.0
68.0
65.0
39.0
90.0
49.0
118.0
56.0
51.0
80.0
72.0
65.0
103.0
52.0
44.0
42.0
26.0
14.0
34.0
36.0
102.0
29.0
53.0
12.0
56.0
61.0
10.0
46.0
31.0
40.0
21.0
19.0
39.0
63.0
26.0
105.0
5.0
8.0
23.0
16.0
55.0
36.0
71.0
53.0
57.0
23.0
25.0
54.0
48.0
19.0
28.0
67.0
27.0
80.0
47.0
75.0
15.0
5.0
47.0
46.0
13.0
97.0
39.0
20.0
29.0
15.0
51.0
28.0
26.0
31.0
29.0
6.0
74.0
37.0
35.0
20.0
48.0
25.0
25.0
40.0
17.0
16.0
27.0
47.0
6.0
15.0
24.0
63.0
29.0
48.0
31.0
136.0
70.0
59.0
23.0
23.0
78.0
43.0
139.0
22.0
17.0
76.0
19.0
58.0
126.0
100.0
10.0
47.0
35.0
53.0
91.0
53.0
17.0
65.0
27.0
30.0
13.0
31.0
26.0
24.0
84.0
32.0
11.0
79.0
21.0
46.0
75.0
61.0
47.0
34.0
41.0
38.0
20.0
48.0
35.0
36.0
54.0
32.0
45.0
29.0
71.0
31.0
24.0
35.0
2.0
76.0
81.0
42.0
35.0
84.0
10.0
12.0
20.0
51.0
23.0
25.0
79.0
25.0
34.0
53.0
8.0
44.0
10.0
34.0
21.0
49.0
15.0
39.0
24.0
10.0
13.0
12.0
57.0
26.0
64.0
44.0
24.0
29.0
45.0
54.0
64.0
151.0
22.0
13.0
37.0
68.0
39.0
25.0
12.0
53.0
34.0
14.0
38.0
80.0
55.0
146.0
10.0
29.0
26.0
16.0
11.0
35.0
34.0
42.0
66.0
86.0
15.0
41.0
76.0
58.0
28.0
98.0
37.0
97.0
76.0
24.0
33.0
25.0
152.0
42.0
27.0
140.0
23.0
26.0
33.0
23.0
117.0
11.0
4.0
11.0
20.0
19.0
18.0
21.0
41.0
67.0
16.0
101.0
26.0
95.0
31.0
83.0
100.0
59.0
59.0
22.0
24.0
55.0
29.0
80.0
80.0
18.0
21.0
68.0
8.0
130.0
14.0
64.0
37.0
18.0
19.0
28.0
41.0
28.0
59.0
29.0
21.0
90.0
16.0
85.0
31.0
33.0
131.0
86.0
50.0
40.0
61.0
15.0
39.0
35.0
39.0
17.0
39.0
65.0
58.0
74.0
56.0
42.0
62.0
83.0
20.0
26.0
115.0
22.0
106.0
23.0
75.0
30.0
42.0
145.0
20.0
34.0
94.0
45.0
28.0
15.0
176.0
22.0
101.0
36.0
130.0
27.0
56.0
3.0
131.0
32.0
62.0
96.0
54.0
43.0
24.0
19.0
49.0
41.0
26.0
32.0
73.0
58.0
41.0
35.0
32.0
149.0
55.0
59.0
35.0
67.0
52.0
69.0
17.0
19.0
49.0
16.0
85.0
92.0
18.0
31.0
97.0
37.0
11.0
69.0
31.0
21.0
26.0
14.0
88.0
23.0
43.0
6.0
46.0
25.0
43.0
31.0
40.0
88.0
52.0
48.0
43.0
11.0
67.0
67.0
64.0
73.0
17.0
15.0
41.0
69.0
15.0
64.0
42.0
53.0
22.0
0.0
33.0
19.0
17.0
33.0
63.0
35.0
91.0
56.0
52.0
51.0
15.0
25.0
48.0
127.0
59.0
70.0
62.0
34.0
36.0
118.0
52.0
60.0
22.0
138.0
12.0
100.0
67.0
58.0
14.0
62.0
94.0
48.0
52.0
38.0
82.0
29.0
7.0
138.0
17.0
18.0
44.0
112.0
32.0
32.0
15.0
23.0
16.0
71.0
48.0
28.0
27.0
17.0
46.0
24.0
52.0
16.0
24.0
76.0
24.0
14.0
35.0
60.0
48.0
50.0
82.0
105.0
38.0
32.0
67.0
97.0
15.0
30.0
54.0
30.0
35.0
34.0
31.0
17.0
0.0
24.0
24.0
26.0
79.0
14.0
38.0
22.0
19.0
25.0
68.0
12.0
52.0
22.0
29.0
26.0
44.0
24.0
16.0
36.0
24.0
73.0
17.0
47.0
16.0
38.0
19.0
115.0
69.0
80.0
11.0
56.0
75.0
29.0
54.0
9.0
65.0
103.0
106.0
43.0
31.0
31.0
30.0
134.0
25.0
47.0
52.0
36.0
44.0
22.0
42.0
23.0
54.0
16.0
11.0
74.0
24.0
9.0
18.0
19.0
11.0
37.0
88.0
8.0
33.0
44.0
7.0
161.0
10.0
37.0
24.0
92.0
44.0
18.0
24.0
115.0
29.0
23.0
31.0
37.0
32.0
43.0
53.0
72.0
40.0
9.0
57.0
1.0
11.0
41.0
27.0
117.0
90.0
21.0
55.0
73.0
36.0
11.0
23.0
39.0
25.0
22.0
138.0
29.0
124.0
21.0
75.0
27.0
75.0
54.0
27.0
50.0
91.0
25.0
37.0
44.0
69.0
71.0
102.0
40.0
13.0
15.0
16.0
85.0
67.0
166.0
27.0
34.0
129.0
9.0
16.0
25.0
9.0
105.0
36.0
67.0
47.0
20.0
69.0
48.0
41.0
29.0
51.0
47.0
71.0
59.0
16.0
82.0
85.0
31.0
83.0
58.0
5.0
28.0
82.0
18.0
70.0
31.0
27.0
17.0
30.0
37.0
26.0
14.0
35.0
45.0
48.0
25.0
15.0
22.0
69.0
54.0
51.0
30.0
14.0
21.0
29.0
59.0
109.0
7.0
26.0
22.0
44.0
57.0
56.0
17.0
45.0
89.0
22.0
56.0
32.0
36.0
148.0
50.0
21.0
30.0
126.0
36.0
56.0
62.0
40.0
130.0
14.0
42.0
19.0
31.0
22.0
56.0
76.0
107.0
36.0
43.0
183.0
13.0
15.0
71.0
45.0
26.0
28.0
29.0
41.0
21.0
59.0
65.0
51.0
49.0
19.0
18.0
12.0
43.0
14.0
56.0
17.0
14.0
38.0
32.0
5.0
37.0
98.0
16.0
23.0
83.0
53.0
29.0
48.0
10.0
25.0
14.0
115.0
14.0
38.0
13.0
33.0
28.0
40.0
19.0
18.0
44.0
43.0
70.0
76.0
169.0
12.0
57.0
24.0
27.0
53.0
42.0
66.0
72.0
19.0
34.0
13.0
52.0
18.0
33.0
21.0
46.0
30.0
84.0
68.0
30.0
44.0
60.0
68.0
94.0
22.0
48.0
36.0
89.0
0.0
46.0
45.0
54.0
38.0
11.0
29.0
40.0
38.0
57.0
32.0
52.0
55.0
55.0
40.0
40.0
41.0
13.0
30.0
22.0
1.0
56.0
98.0
19.0
30.0
50.0
21.0
44.0
11.0
7.0
11.0
31.0
5.0
90.0
87.0
58.0
23.0
39.0
31.0
42.0
15.0
3.0
45.0
38.0
11.0
40.0
42.0
88.0
175.0
17.0
17.0
25.0
9.0
17.0
28.0
25.0
17.0
25.0
60.0
148.0
179.0
6.0
27.0
77.0
30.0
35.0
2.0
18.0
20.0
22.0
27.0
76.0
19.0
35.0
20.0
10.0
121.0
25.0
114.0
113.0
11.0
41.0
24.0
27.0
30.0
65.0
125.0
53.0
18.0
40.0
147.0
34.0
116.0
15.0
45.0
52.0
16.0
9.0
29.0
65.0
51.0
82.0
12.0
61.0
82.0
66.0
108.0
53.0
30.0
61.0
17.0
55.0
16.0
25.0
17.0
33.0
41.0
92.0
11.0
63.0
108.0
29.0
33.0
28.0
52.0
36.0
51.0
17.0
54.0
43.0
15.0
66.0
39.0
26.0
13.0
41.0
29.0
55.0
27.0
30.0
44.0
69.0
20.0
27.0
57.0
26.0
17.0
58.0
26.0
6.0
18.0
73.0
11.0
57.0
0.0
67.0
14.0
39.0
19.0
79.0
45.0
13.0
50.0
97.0
22.0
76.0
13.0
42.0
40.0
118.0
6.0
21.0
40.0
104.0
63.0
25.0
49.0
24.0
21.0
37.0
78.0
28.0
37.0
18.0
13.0
42.0
47.0
18.0
59.0
30.0
33.0
22.0
21.0
42.0
12.0
33.0
28.0
33.0
76.0
38.0
8.0
43.0
6.0
36.0
68.0
51.0
54.0
70.0
15.0
22.0
34.0
29.0
58.0
17.0
92.0
44.0
38.0
30.0
30.0
36.0
16.0
36.0
35.0
63.0
73.0
32.0
49.0
33.0
28.0
43.0
28.0
17.0
15.0
45.0
9.0
31.0
30.0
30.0
41.0
12.0
5.0
27.0
21.0
16.0
90.0
91.0
47.0
41.0
25.0
39.0
19.0
24.0
20.0
47.0
112.0
42.0
15.0
19.0
9.0
14.0
81.0
37.0
24.0
56.0
18.0
38.0
148.0
39.0
75.0
90.0
44.0
120.0
82.0
32.0
40.0
10.0
39.0
57.0
103.0
19.0
58.0
24.0
40.0
21.0
27.0
36.0
108.0
11.0
14.0
48.0
77.0
110.0
13.0
24.0
21.0
54.0
15.0
23.0
52.0
108.0
80.0
34.0
21.0
29.0
14.0
48.0
19.0
148.0
95.0
12.0
25.0
107.0
24.0
43.0
48.0
18.0
47.0
62.0
28.0
30.0
33.0
72.0
114.0
45.0
35.0
26.0
20.0
38.0
42.0
37.0
31.0
10.0
33.0
14.0
31.0
24.0
12.0
66.0
47.0
47.0
142.0
20.0
35.0
87.0
0.0
111.0
33.0
36.0
91.0
29.0
6.0
57.0
49.0
35.0
16.0
15.0
29.0
61.0
95.0
37.0
44.0
9.0
22.0
6.0
41.0
41.0
83.0
42.0
46.0
56.0
57.0
62.0
63.0
17.0
12.0
25.0
30.0
34.0
20.0
27.0
40.0
58.0
76.0
78.0
20.0
33.0
42.0
31.0
73.0
63.0
20.0
35.0
32.0
80.0
34.0
31.0
25.0
13.0
28.0
20.0
41.0
16.0
17.0
9.0
33.0
18.0
73.0
26.0
48.0
47.0
17.0
23.0
35.0
