length
85.0
14.0
42.0
38.0
8.0
27.0
45.0
0.0
49.0
24.0
57.0
25.0
17.0
37.0
18.0
26.0
19.0
2.0
19.0
18.0
7.0
0.0
35.0
40.0
13.0
76.0
14.0
37.0
38.0
64.0
21.0
47.0
23.0
14.0
3.0
37.0
23.0
27.0
24.0
59.0
43.0
16.0
25.0
66.0
17.0
25.0
16.0
5.0
22.0
60.0
52.0
39.0
53.0
60.0
10.0
41.0
43.0
15.0
70.0
26.0
56.0
31.0
32.0
28.0
24.0
13.0
6.0
36.0
23.0
4.0
23.0
34.0
20.0
0.0
17.0
22.0
36.0
30.0
36.0
14.0
10.0
23.0
58.0
50.0
27.0
38.0
25.0
21.0
28.0
12.0
9.0
41.0
30.0
14.0
40.0
61.0
45.0
57.0
31.0
21.0
26.0
16.0
30.0
17.0
41.0
17.0
29.0
20.0
19.0
15.0
20.0
53.0
66.0
32.0
47.0
36.0
57.0
71.0
46.0
40.0
27.0
22.0
30.0
47.0
73.0
17.0
14.0
13.0
7.0
34.0
8.0
42.0
37.0
22.0
20.0
37.0
57.0
26.0
38.0
50.0
62.0
34.0
29.0
30.0
25.0
24.0
42.0
25.0
29.0
19.0
38.0
7.0
30.0
44.0
25.0
48.0
32.0
15.0
51.0
31.0
28.0
33.0
26.0
4.0
20.0
56.0
22.0
26.0
43.0
20.0
24.0
13.0
23.0
53.0
27.0
22.0
46.0
12.0
9.0
2.0
43.0
7.0
21.0
19.0
22.0
26.0
43.0
28.0
28.0
27.0
23.0
36.0
36.0
18.0
14.0
23.0
18.0
8.0
18.0
8.0
21.0
28.0
35.0
24.0
15.0
30.0
17.0
66.0
52.0
51.0
33.0
14.0
43.0
8.0
19.0
6.0
47.0
34.0
25.0
30.0
43.0
13.0
30.0
27.0
19.0
8.0
12.0
45.0
36.0
27.0
32.0
14.0
28.0
15.0
33.0
17.0
45.0
68.0
43.0
18.0
16.0
28.0
66.0
19.0
36.0
32.0
18.0
25.0
17.0
31.0
44.0
26.0
16.0
39.0
32.0
22.0
28.0
35.0
60.0
26.0
20.0
45.0
42.0
2.0
17.0
67.0
5.0
21.0
41.0
33.0
14.0
28.0
13.0
107.0
17.0
51.0
13.0
41.0
51.0
100.0
16.0
46.0
18.0
5.0
19.0
28.0
39.0
13.0
31.0
83.0
32.0
17.0
52.0
43.0
35.0
19.0
24.0
29.0
12.0
25.0
27.0
35.0
24.0
28.0
8.0
18.0
13.0
29.0
28.0
29.0
18.0
22.0
24.0
26.0
23.0
33.0
49.0
14.0
13.0
67.0
16.0
20.0
15.0
27.0
5.0
62.0
18.0
54.0
99.0
23.0
9.0
28.0
24.0
33.0
27.0
19.0
25.0
8.0
2.0
40.0
24.0
47.0
63.0
19.0
30.0
31.0
21.0
6.0
20.0
23.0
22.0
4.0
30.0
25.0
15.0
48.0
36.0
58.0
39.0
41.0
22.0
51.0
17.0
40.0
53.0
12.0
20.0
34.0
20.0
32.0
17.0
26.0
35.0
8.0
15.0
12.0
37.0
21.0
22.0
84.0
32.0
22.0
23.0
22.0
31.0
21.0
29.0
19.0
37.0
29.0
43.0
21.0
37.0
1.0
33.0
12.0
24.0
46.0
25.0
51.0
17.0
62.0
16.0
23.0
37.0
12.0
27.0
12.0
8.0
25.0
1.0
40.0
22.0
40.0
24.0
29.0
59.0
57.0
27.0
51.0
27.0
11.0
24.0
34.0
57.0
10.0
18.0
10.0
15.0
12.0
117.0
27.0
38.0
44.0
32.0
15.0
19.0
40.0
23.0
27.0
31.0
49.0
37.0
81.0
25.0
26.0
23.0
10.0
17.0
22.0
57.0
30.0
3.0
21.0
23.0
21.0
23.0
12.0
21.0
24.0
54.0
6.0
44.0
37.0
25.0
7.0
50.0
34.0
5.0
15.0
28.0
21.0
27.0
23.0
100.0
29.0
50.0
18.0
39.0
24.0
19.0
24.0
2.0
26.0
40.0
22.0
64.0
30.0
20.0
86.0
32.0
56.0
24.0
12.0
52.0
31.0
70.0
25.0
7.0
18.0
11.0
20.0
30.0
65.0
44.0
35.0
39.0
32.0
22.0
22.0
22.0
32.0
49.0
18.0
14.0
14.0
13.0
20.0
17.0
39.0
24.0
53.0
26.0
69.0
11.0
18.0
40.0
2.0
49.0
29.0
34.0
42.0
32.0
9.0
72.0
9.0
15.0
4.0
20.0
42.0
17.0
27.0
0.0
36.0
54.0
13.0
1.0
51.0
39.0
21.0
33.0
38.0
29.0
27.0
29.0
26.0
45.0
43.0
21.0
2.0
23.0
12.0
37.0
30.0
13.0
18.0
16.0
26.0
1.0
22.0
28.0
77.0
19.0
20.0
5.0
20.0
18.0
82.0
17.0
22.0
17.0
6.0
31.0
26.0
3.0
23.0
32.0
24.0
47.0
6.0
16.0
32.0
26.0
42.0
40.0
17.0
33.0
4.0
4.0
26.0
28.0
7.0
91.0
38.0
38.0
27.0
31.0
32.0
47.0
44.0
47.0
13.0
34.0
14.0
20.0
18.0
0.0
32.0
25.0
39.0
42.0
39.0
17.0
11.0
12.0
14.0
4.0
22.0
19.0
48.0
49.0
39.0
51.0
36.0
59.0
3.0
30.0
49.0
22.0
6.0
29.0
42.0
39.0
14.0
11.0
44.0
9.0
27.0
106.0
54.0
1.0
22.0
54.0
21.0
37.0
21.0
21.0
16.0
15.0
6.0
38.0
37.0
22.0
13.0
34.0
18.0
18.0
30.0
49.0
37.0
43.0
15.0
24.0
21.0
12.0
18.0
44.0
12.0
26.0
38.0
41.0
34.0
25.0
18.0
37.0
21.0
27.0
35.0
4.0
10.0
34.0
11.0
21.0
11.0
41.0
31.0
18.0
6.0
13.0
2.0
33.0
131.0
0.0
77.0
27.0
14.0
56.0
76.0
30.0
38.0
21.0
40.0
66.0
35.0
33.0
73.0
19.0
46.0
25.0
19.0
24.0
62.0
34.0
24.0
31.0
40.0
16.0
15.0
28.0
7.0
36.0
20.0
13.0
24.0
30.0
27.0
33.0
52.0
26.0
57.0
21.0
48.0
25.0
9.0
28.0
28.0
46.0
24.0
13.0
72.0
15.0
17.0
35.0
17.0
16.0
21.0
32.0
13.0
2.0
34.0
31.0
31.0
64.0
49.0
37.0
62.0
20.0
32.0
5.0
17.0
22.0
26.0
46.0
18.0
114.0
27.0
32.0
15.0
21.0
25.0
15.0
43.0
16.0
13.0
34.0
19.0
40.0
69.0
13.0
20.0
23.0
70.0
24.0
45.0
35.0
21.0
18.0
52.0
37.0
41.0
9.0
25.0
21.0
12.0
46.0
1.0
19.0
30.0
18.0
15.0
19.0
32.0
55.0
18.0
38.0
23.0
27.0
34.0
12.0
30.0
11.0
30.0
13.0
59.0
16.0
48.0
14.0
32.0
25.0
32.0
24.0
32.0
50.0
43.0
28.0
53.0
22.0
36.0
67.0
59.0
10.0
37.0
29.0
23.0
18.0
22.0
13.0
28.0
25.0
10.0
26.0
65.0
39.0
33.0
23.0
37.0
61.0
41.0
50.0
25.0
16.0
27.0
49.0
60.0
6.0
35.0
15.0
30.0
11.0
23.0
19.0
63.0
30.0
24.0
2.0
1.0
14.0
23.0
25.0
50.0
72.0
33.0
27.0
15.0
23.0
51.0
36.0
21.0
11.0
8.0
23.0
43.0
16.0
19.0
9.0
14.0
15.0
26.0
35.0
87.0
117.0
16.0
34.0
9.0
32.0
17.0
31.0
60.0
46.0
34.0
25.0
25.0
20.0
24.0
58.0
70.0
36.0
18.0
35.0
25.0
101.0
21.0
38.0
68.0
34.0
52.0
37.0
13.0
30.0
19.0
33.0
13.0
49.0
37.0
41.0
15.0
71.0
25.0
13.0
57.0
30.0
32.0
45.0
29.0
17.0
22.0
23.0
10.0
0.0
9.0
16.0
53.0
23.0
32.0
60.0
34.0
24.0
28.0
11.0
14.0
30.0
20.0
8.0
7.0
35.0
27.0
18.0
9.0
42.0
20.0
20.0
33.0
29.0
38.0
21.0
20.0
37.0
40.0
18.0
39.0
16.0
41.0
18.0
17.0
52.0
61.0
54.0
52.0
23.0
19.0
8.0
14.0
19.0
7.0
61.0
6.0
22.0
15.0
38.0
16.0
43.0
55.0
27.0
29.0
16.0
5.0
45.0
40.0
26.0
52.0
21.0
28.0
50.0
28.0
17.0
43.0
29.0
62.0
44.0
24.0
52.0
41.0
8.0
6.0
43.0
55.0
0.0
28.0
9.0
67.0
10.0
25.0
42.0
64.0
23.0
74.0
1.0
19.0
84.0
35.0
51.0
17.0
21.0
40.0
10.0
34.0
25.0
45.0
41.0
38.0
22.0
20.0
19.0
10.0
3.0
23.0
22.0
25.0
39.0
13.0
88.0
50.0
33.0
17.0
17.0
23.0
26.0
16.0
53.0
12.0
20.0
30.0
31.0
30.0
10.0
73.0
23.0
16.0
13.0
57.0
12.0
45.0
49.0
12.0
26.0
16.0
12.0
24.0
13.0
16.0
25.0
25.0
25.0
51.0
24.0
19.0
27.0
41.0
19.0
48.0
38.0
8.0
15.0
33.0
25.0
46.0
80.0
33.0
47.0
27.0
17.0
5.0
21.0
30.0
34.0
44.0
20.0
27.0
19.0
15.0
32.0
41.0
40.0
29.0
62.0
6.0
20.0
23.0
31.0
42.0
17.0
47.0
9.0
24.0
65.0
62.0
23.0
6.0
28.0
7.0
1.0
19.0
5.0
36.0
32.0
26.0
22.0
23.0
9.0
42.0
19.0
24.0
42.0
29.0
31.0
23.0
37.0
31.0
24.0
22.0
50.0
32.0
16.0
13.0
35.0
56.0
14.0
47.0
7.0
22.0
45.0
67.0
18.0
21.0
26.0
22.0
37.0
33.0
37.0
20.0
21.0
71.0
0.0
20.0
27.0
10.0
12.0
13.0
34.0
36.0
19.0
22.0
38.0
31.0
31.0
33.0
34.0
18.0
8.0
26.0
11.0
32.0
13.0
10.0
28.0
17.0
23.0
4.0
53.0
16.0
26.0
39.0
15.0
31.0
22.0
0.0
14.0
13.0
34.0
25.0
43.0
12.0
10.0
12.0
24.0
39.0
2.0
14.0
4.0
57.0
33.0
38.0
32.0
13.0
23.0
42.0
21.0
48.0
29.0
78.0
8.0
24.0
2.0
43.0
16.0
16.0
42.0
26.0
30.0
71.0
40.0
51.0
49.0
34.0
73.0
45.0
8.0
30.0
18.0
29.0
12.0
23.0
18.0
46.0
14.0
36.0
11.0
41.0
18.0
72.0
52.0
13.0
38.0
34.0
26.0
0.0
62.0
58.0
22.0
17.0
3.0
14.0
28.0
83.0
29.0
22.0
25.0
39.0
24.0
46.0
19.0
19.0
23.0
19.0
19.0
48.0
46.0
83.0
28.0
22.0
18.0
17.0
18.0
51.0
18.0
28.0
40.0
65.0
25.0
5.0
41.0
15.0
16.0
17.0
34.0
29.0
69.0
50.0
25.0
23.0
37.0
77.0
34.0
13.0
46.0
34.0
18.0
34.0
60.0
13.0
38.0
20.0
19.0
24.0
24.0
1.0
9.0
34.0
36.0
28.0
23.0
38.0
87.0
20.0
17.0
65.0
16.0
38.0
18.0
4.0
8.0
50.0
48.0
21.0
15.0
72.0
48.0
31.0
15.0
22.0
66.0
33.0
17.0
39.0
26.0
33.0
47.0
34.0
67.0
17.0
38.0
23.0
36.0
26.0
43.0
22.0
14.0
17.0
36.0
29.0
42.0
56.0
40.0
9.0
41.0
10.0
74.0
2.0
46.0
21.0
13.0
54.0
53.0
58.0
22.0
37.0
15.0
26.0
37.0
35.0
84.0
30.0
10.0
7.0
29.0
44.0
18.0
16.0
18.0
24.0
40.0
20.0
21.0
33.0
17.0
58.0
21.0
14.0
92.0
42.0
13.0
22.0
33.0
99.0
24.0
26.0
80.0
92.0
27.0
25.0
11.0
38.0
1.0
30.0
33.0
58.0
39.0
31.0
26.0
28.0
49.0
16.0
59.0
6.0
92.0
28.0
9.0
26.0
2.0
40.0
52.0
21.0
81.0
29.0
24.0
19.0
69.0
20.0
3.0
8.0
41.0
99.0
37.0
30.0
16.0
13.0
42.0
9.0
57.0
31.0
38.0
60.0
28.0
10.0
19.0
24.0
48.0
27.0
31.0
38.0
28.0
24.0
10.0
44.0
19.0
17.0
23.0
54.0
23.0
28.0
20.0
13.0
53.0
90.0
15.0
25.0
40.0
27.0
19.0
26.0
1.0
13.0
19.0
17.0
15.0
38.0
20.0
38.0
12.0
43.0
23.0
22.0
15.0
43.0
36.0
41.0
14.0
20.0
35.0
18.0
44.0
88.0
19.0
24.0
27.0
90.0
20.0
41.0
16.0
41.0
24.0
29.0
2.0
20.0
26.0
57.0
5.0
1.0
14.0
48.0
72.0
30.0
33.0
33.0
22.0
24.0
16.0
34.0
29.0
52.0
9.0
48.0
86.0
16.0
40.0
24.0
69.0
41.0
18.0
49.0
27.0
37.0
20.0
26.0
39.0
20.0
27.0
25.0
7.0
31.0
11.0
21.0
9.0
46.0
40.0
10.0
46.0
43.0
29.0
17.0
20.0
14.0
39.0
40.0
20.0
27.0
25.0
79.0
49.0
46.0
32.0
38.0
21.0
31.0
21.0
49.0
23.0
39.0
48.0
21.0
17.0
27.0
38.0
22.0
16.0
18.0
48.0
29.0
44.0
28.0
26.0
25.0
32.0
45.0
36.0
28.0
38.0
39.0
11.0
45.0
29.0
33.0
26.0
10.0
23.0
18.0
84.0
54.0
30.0
12.0
33.0
26.0
19.0
40.0
19.0
18.0
19.0
12.0
23.0
61.0
17.0
63.0
1.0
43.0
18.0
41.0
19.0
35.0
30.0
7.0
58.0
35.0
48.0
26.0
16.0
13.0
45.0
14.0
20.0
39.0
44.0
35.0
15.0
27.0
61.0
47.0
63.0
42.0
26.0
26.0
19.0
42.0
86.0
16.0
21.0
17.0
33.0
20.0
44.0
16.0
22.0
44.0
22.0
26.0
12.0
52.0
15.0
12.0
13.0
25.0
39.0
21.0
18.0
27.0
12.0
27.0
45.0
10.0
31.0
18.0
27.0
96.0
17.0
20.0
41.0
20.0
20.0
40.0
10.0
39.0
16.0
59.0
18.0
29.0
34.0
21.0
38.0
29.0
31.0
18.0
37.0
66.0
7.0
4.0
38.0
37.0
24.0
17.0
15.0
18.0
28.0
28.0
65.0
30.0
24.0
32.0
51.0
26.0
22.0
29.0
73.0
3.0
12.0
0.0
17.0
33.0
20.0
9.0
21.0
39.0
15.0
45.0
8.0
19.0
58.0
51.0
36.0
23.0
62.0
15.0
19.0
25.0
11.0
28.0
10.0
34.0
61.0
50.0
27.0
13.0
5.0
58.0
24.0
18.0
39.0
15.0
22.0
29.0
16.0
7.0
27.0
36.0
135.0
35.0
20.0
31.0
14.0
26.0
16.0
33.0
26.0
42.0
75.0
19.0
4.0
67.0
38.0
44.0
27.0
15.0
47.0
23.0
15.0
26.0
42.0
10.0
42.0
74.0
25.0
34.0
29.0
33.0
22.0
28.0
35.0
26.0
17.0
35.0
21.0
23.0
39.0
29.0
18.0
9.0
42.0
2.0
24.0
27.0
8.0
23.0
27.0
13.0
40.0
25.0
0.0
27.0
53.0
99.0
22.0
0.0
25.0
32.0
43.0
36.0
74.0
22.0
37.0
31.0
99.0
37.0
38.0
31.0
64.0
16.0
35.0
40.0
19.0
48.0
9.0
32.0
19.0
23.0
19.0
68.0
65.0
85.0
49.0
10.0
72.0
13.0
38.0
17.0
41.0
27.0
52.0
37.0
20.0
16.0
19.0
42.0
36.0
37.0
15.0
31.0
40.0
27.0
12.0
139.0
58.0
27.0
65.0
16.0
22.0
23.0
42.0
28.0
32.0
51.0
25.0
54.0
48.0
8.0
30.0
35.0
36.0
11.0
38.0
40.0
11.0
24.0
76.0
23.0
29.0
62.0
25.0
18.0
5.0
27.0
22.0
112.0
16.0
22.0
24.0
32.0
13.0
50.0
25.0
11.0
6.0
40.0
100.0
39.0
12.0
25.0
54.0
21.0
16.0
9.0
22.0
10.0
14.0
27.0
16.0
28.0
18.0
52.0
10.0
25.0
85.0
30.0
17.0
35.0
9.0
20.0
52.0
46.0
16.0
35.0
28.0
137.0
38.0
21.0
29.0
20.0
37.0
41.0
76.0
44.0
45.0
133.0
95.0
41.0
17.0
23.0
21.0
71.0
23.0
20.0
20.0
42.0
32.0
9.0
27.0
16.0
12.0
42.0
13.0
17.0
22.0
61.0
41.0
5.0
19.0
26.0
15.0
46.0
43.0
48.0
51.0
35.0
50.0
108.0
33.0
84.0
82.0
29.0
12.0
36.0
31.0
57.0
39.0
25.0
17.0
58.0
21.0
6.0
24.0
23.0
51.0
18.0
24.0
19.0
65.0
7.0
56.0
18.0
24.0
14.0
19.0
129.0
52.0
39.0
10.0
31.0
19.0
6.0
25.0
42.0
2.0
27.0
15.0
19.0
29.0
19.0
18.0
13.0
8.0
25.0
52.0
52.0
43.0
24.0
18.0
63.0
18.0
84.0
37.0
61.0
50.0
63.0
33.0
19.0
42.0
71.0
19.0
41.0
32.0
28.0
63.0
44.0
11.0
77.0
16.0
46.0
30.0
62.0
12.0
35.0
22.0
6.0
11.0
16.0
23.0
42.0
62.0
17.0
20.0
23.0
40.0
15.0
23.0
25.0
79.0
23.0
85.0
25.0
20.0
0.0
37.0
15.0
15.0
28.0
23.0
33.0
11.0
12.0
27.0
41.0
20.0
48.0
18.0
12.0
50.0
91.0
40.0
30.0
85.0
44.0
26.0
11.0
45.0
40.0
69.0
31.0
28.0
9.0
47.0
61.0
26.0
37.0
114.0
32.0
26.0
47.0
38.0
34.0
34.0
24.0
37.0
49.0
27.0
15.0
9.0
26.0
84.0
48.0
20.0
9.0
32.0
31.0
59.0
38.0
23.0
10.0
14.0
11.0
54.0
23.0
35.0
34.0
14.0
41.0
20.0
78.0
17.0
12.0
18.0
26.0
17.0
46.0
49.0
82.0
22.0
17.0
35.0
20.0
19.0
42.0
188.0
26.0
75.0
0.0
40.0
43.0
49.0
47.0
93.0
19.0
53.0
43.0
55.0
69.0
57.0
42.0
8.0
17.0
55.0
0.0
21.0
29.0
33.0
90.0
16.0
20.0
10.0
27.0
52.0
40.0
21.0
24.0
27.0
85.0
11.0
35.0
50.0
81.0
40.0
57.0
30.0
53.0
17.0
23.0
11.0
68.0
56.0
51.0
9.0
25.0
52.0
47.0
35.0
12.0
15.0
26.0
72.0
23.0
53.0
47.0
20.0
30.0
16.0
56.0
26.0
23.0
30.0
47.0
30.0
19.0
47.0
32.0
96.0
22.0
13.0
26.0
22.0
11.0
30.0
18.0
35.0
30.0
43.0
40.0
44.0
22.0
12.0
31.0
56.0
21.0
25.0
72.0
6.0
39.0
40.0
13.0
52.0
24.0
32.0
12.0
19.0
13.0
11.0
101.0
15.0
36.0
43.0
72.0
22.0
15.0
11.0
45.0
44.0
17.0
13.0
45.0
78.0
43.0
27.0
76.0
19.0
47.0
15.0
58.0
21.0
15.0
52.0
46.0
37.0
16.0
16.0
10.0
32.0
27.0
36.0
11.0
14.0
31.0
15.0
32.0
70.0
36.0
9.0
97.0
45.0
16.0
36.0
23.0
9.0
36.0
17.0
18.0
34.0
19.0
22.0
69.0
44.0
37.0
59.0
12.0
45.0
73.0
14.0
38.0
41.0
17.0
28.0
27.0
47.0
89.0
86.0
46.0
14.0
18.0
21.0
74.0
96.0
2.0
51.0
80.0
8.0
62.0
39.0
32.0
97.0
26.0
27.0
21.0
26.0
21.0
7.0
42.0
35.0
41.0
23.0
103.0
13.0
33.0
47.0
9.0
23.0
1.0
26.0
16.0
32.0
29.0
17.0
50.0
117.0
70.0
9.0
50.0
13.0
46.0
29.0
28.0
10.0
28.0
42.0
25.0
60.0
17.0
33.0
37.0
18.0
0.0
10.0
23.0
25.0
69.0
80.0
34.0
20.0
17.0
108.0
45.0
42.0
29.0
24.0
35.0
35.0
75.0
34.0
25.0
20.0
33.0
79.0
20.0
39.0
74.0
35.0
33.0
39.0
23.0
25.0
20.0
84.0
110.0
34.0
29.0
42.0
29.0
24.0
26.0
18.0
44.0
42.0
30.0
65.0
140.0
70.0
76.0
2.0
60.0
25.0
104.0
5.0
58.0
20.0
17.0
14.0
13.0
9.0
115.0
10.0
42.0
86.0
71.0
16.0
24.0
34.0
28.0
22.0
44.0
16.0
28.0
30.0
15.0
20.0
98.0
22.0
12.0
28.0
32.0
55.0
19.0
41.0
22.0
29.0
30.0
41.0
91.0
66.0
21.0
66.0
22.0
18.0
32.0
39.0
96.0
35.0
22.0
25.0
63.0
39.0
44.0
108.0
32.0
38.0
45.0
26.0
38.0
37.0
8.0
50.0
58.0
60.0
81.0
23.0
13.0
29.0
45.0
15.0
35.0
26.0
31.0
22.0
25.0
40.0
38.0
14.0
35.0
27.0
15.0
31.0
96.0
24.0
25.0
65.0
27.0
53.0
33.0
23.0
68.0
37.0
12.0
30.0
38.0
53.0
17.0
45.0
57.0
15.0
16.0
26.0
31.0
61.0
17.0
58.0
27.0
32.0
30.0
15.0
24.0
48.0
105.0
38.0
29.0
59.0
25.0
31.0
22.0
18.0
105.0
68.0
8.0
34.0
36.0
96.0
57.0
9.0
40.0
34.0
16.0
19.0
21.0
12.0
43.0
50.0
35.0
44.0
90.0
18.0
88.0
20.0
36.0
17.0
136.0
31.0
61.0
29.0
10.0
40.0
29.0
46.0
36.0
35.0
13.0
77.0
30.0
29.0
12.0
5.0
17.0
41.0
23.0
19.0
30.0
51.0
25.0
21.0
24.0
10.0
14.0
43.0
95.0
11.0
28.0
23.0
49.0
27.0
13.0
65.0
10.0
26.0
36.0
65.0
29.0
35.0
43.0
22.0
0.0
7.0
13.0
61.0
31.0
61.0
57.0
33.0
46.0
49.0
8.0
17.0
45.0
36.0
25.0
37.0
22.0
61.0
21.0
65.0
32.0
20.0
60.0
65.0
52.0
56.0
42.0
38.0
57.0
41.0
54.0
46.0
61.0
5.0
89.0
21.0
89.0
89.0
9.0
99.0
40.0
34.0
27.0
40.0
39.0
7.0
29.0
77.0
96.0
36.0
53.0
75.0
9.0
33.0
45.0
7.0
90.0
41.0
39.0
64.0
38.0
20.0
75.0
15.0
11.0
22.0
30.0
52.0
33.0
19.0
8.0
46.0
18.0
34.0
35.0
26.0
39.0
47.0
35.0
16.0
47.0
12.0
63.0
20.0
41.0
49.0
22.0
52.0
14.0
32.0
24.0
23.0
31.0
28.0
13.0
15.0
11.0
40.0
15.0
54.0
50.0
32.0
35.0
38.0
8.0
26.0
41.0
18.0
61.0
7.0
18.0
21.0
16.0
24.0
12.0
18.0
57.0
6.0
65.0
44.0
31.0
69.0
18.0
36.0
41.0
17.0
8.0
31.0
21.0
69.0
21.0
49.0
44.0
26.0
12.0
60.0
18.0
1.0
16.0
49.0
4.0
51.0
19.0
32.0
72.0
14.0
25.0
105.0
17.0
27.0
58.0
15.0
30.0
70.0
32.0
42.0
58.0
38.0
51.0
27.0
102.0
43.0
22.0
22.0
39.0
22.0
53.0
85.0
38.0
12.0
17.0
19.0
21.0
44.0
162.0
39.0
59.0
31.0
17.0
96.0
34.0
29.0
17.0
34.0
9.0
82.0
35.0
58.0
15.0
15.0
10.0
41.0
26.0
23.0
19.0
29.0
36.0
43.0
58.0
31.0
61.0
38.0
30.0
12.0
56.0
21.0
16.0
34.0
20.0
68.0
68.0
27.0
52.0
12.0
52.0
38.0
29.0
71.0
14.0
22.0
13.0
28.0
74.0
5.0
30.0
70.0
50.0
145.0
19.0
16.0
16.0
24.0
37.0
36.0
37.0
45.0
50.0
59.0
57.0
7.0
150.0
49.0
22.0
55.0
43.0
80.0
23.0
63.0
30.0
15.0
15.0
48.0
78.0
48.0
17.0
64.0
43.0
16.0
31.0
39.0
20.0
35.0
14.0
18.0
24.0
36.0
46.0
35.0
23.0
14.0
43.0
30.0
15.0
23.0
19.0
32.0
28.0
59.0
5.0
39.0
7.0
61.0
39.0
20.0
48.0
16.0
79.0
15.0
86.0
28.0
41.0
10.0
43.0
21.0
62.0
1.0
8.0
40.0
11.0
46.0
21.0
77.0
18.0
6.0
23.0
73.0
32.0
17.0
38.0
63.0
28.0
29.0
27.0
113.0
23.0
44.0
50.0
48.0
28.0
26.0
16.0
87.0
40.0
91.0
70.0
28.0
19.0
40.0
20.0
55.0
20.0
24.0
26.0
37.0
31.0
17.0
17.0
40.0
59.0
44.0
33.0
56.0
73.0
34.0
33.0
30.0
69.0
13.0
23.0
19.0
22.0
20.0
19.0
130.0
19.0
17.0
44.0
14.0
38.0
27.0
13.0
15.0
26.0
11.0
53.0
25.0
22.0
4.0
38.0
26.0
87.0
19.0
0.0
52.0
46.0
55.0
17.0
10.0
35.0
20.0
16.0
21.0
79.0
41.0
30.0
21.0
45.0
17.0
26.0
7.0
37.0
9.0
48.0
18.0
14.0
196.0
29.0
7.0
60.0
118.0
14.0
20.0
17.0
48.0
39.0
29.0
15.0
44.0
61.0
45.0
19.0
58.0
31.0
32.0
17.0
34.0
26.0
35.0
78.0
4.0
20.0
17.0
90.0
58.0
14.0
56.0
14.0
145.0
19.0
51.0
160.0
21.0
73.0
67.0
123.0
57.0
62.0
24.0
83.0
26.0
8.0
46.0
